,x4,x2,x5,x3,x1,x6
1,26.4955805928809,0.75699101096112,0.483383148831982,1.71638938440612,5.89467328816041,-0.961015432273608
2,1.3271598258226,0.0820141799011812,2.04302952514164,-0.309506429390405,0.685981874998589,0.702832130679784
3,-31.4181187741442,-1.46614883642322,-6.39777437358055,0.759422612069035,-7.91571865611668,0.458696756280769
4,-7.52849268517279,-0.480402932080236,-2.83042122460882,1.12412359692459,-2.12019821137334,-0.324699348776835
5,65.3366233368848,2.7868588550549,15.4005796571344,-0.148074018572594,16.6395566974363,0.675143414163641
6,11.8910576166926,0.171422186212329,1.47094621554822,1.5437399884014,2.12057178118419,-0.253449503336198
7,-3.08611809907567,-0.128686383150599,0.792927087869894,0.259706357188397,-0.672277740110053,0.918941600220092
8,4.44257019362641,0.168229402858542,0.604744197062716,0.545343783036074,0.585077631294544,-0.438779343248615
9,-16.0925240211611,-0.675639036323199,-6.20291100352927,-0.473823536473635,-4.23004345866785,-1.56529724171917
10,-35.0255315832306,-1.20072596181992,-2.33648840426027,-1.97470707346336,-8.04090016189379,0.247985092274418
11,17.1872698038308,0.630699223000028,0.62762529645678,0.0320963259459997,4.06765735494317,-0.25560691083997
12,-58.3450567790205,-2.16812770084742,-8.64838166701496,-0.681281103473568,-14.2846565893808,-0.0682986353170711
13,0.601142753281426,0.209122231151224,2.35965549918371,-0.957167126301302,0.21835370690728,0.356532097234673
14,2.26448441955472,0.317018833302796,-0.57908224042078,0.0199145374726582,0.739322337777946,-0.287746623903176
15,35.91883533009,1.70601720433233,6.74962631851169,-0.0513877734149921,9.23201522656554,-0.267385879160144
16,10.0322749568143,0.646428333700383,3.90340191889703,-1.33164518078659,3.08101366469396,0.105912972025796
17,0.0893648961081219,-0.0247210793576421,3.33858297783878,-0.887299600964011,0.218652949993685,2.17244229854074
18,8.48106590732611,0.306298531284215,4.66185901609343,-0.109903333416314,2.27275584151402,1.14701713775284
19,-10.633046334395,-0.38212175690917,-0.391859958015274,-0.647715653012968,-2.83208870894215,0.839378007501618
20,16.4834860974827,0.266002096318192,1.05669128522474,1.22748281573541,3.60817708207188,0.594697191229392
21,-26.5666606494927,-0.636137083565932,-2.65299216830115,-0.511316953491463,-6.32038170457972,0.360961549772811
22,-2.23892910148062,0.0398838712495937,-0.664621463377023,0.991990057971198,-0.477655188849954,0.0436762031806339
23,-42.0684794207965,-1.56978447273491,-13.1016863110222,-0.0279499859981157,-10.6633787972386,-2.26620404842817
