,x,y
1,-0.670498089020368,0.111995650074259
2,2.9802374894668,0.745005009015272
3,-3.81764286929004,-1.44043801103128
4,3.32172286320212,0.899588323516052
5,-4.62122373578998,-1.26898521166866
6,-3.91899981261446,-1.13137918056806
7,-0.666980046151788,-0.346020586137687
8,0.0954072622154913,-0.323830162215884
9,0.548605919823057,0.421694606637315
10,-0.514440973523093,-0.687827821414215
11,-2.35561961436012,-1.08215567207892
12,-3.12727395259725,-0.74148147668469
13,1.42987805339573,0.478509931523474
14,-1.99391739889554,-0.158139612145897
15,2.57583148812323,0.435326897416626
16,-3.09748245622875,-0.972224085588123
17,-4.53062874665214,-1.47376562914242
18,-4.09714349057812,-0.980264768792989
19,0.648469844372286,0.435568739646034
20,4.5727757455418,0.880167143992747
21,0.186633751485961,0.0613643286883161
22,1.90520621500119,0.601651158696471
23,2.21477859448824,0.929383288834631
24,0.335197297685368,0.476078979608414
25,-1.69774561016366,-1.17698482190806
26,0.284891341315197,-0.425056910430566
27,-1.45584342605661,-0.781610081455008
28,-1.00097402084927,0.000811045092299264
29,-0.0792142866910418,-0.241316475554885
30,0.714184082193045,0.516900225670023
31,2.00765653177853,0.699761177341347
32,1.91416492318333,0.626624124949719
33,-2.15785113892371,-0.79604584007362
34,-1.68335814153801,-0.697961283832232
35,2.06814762729973,0.473395106932437
36,-3.52169802573234,-1.08483494847823
37,-2.21765263118124,-0.560082732465425
38,-5.14267068078481,-1.55343149695663
39,-5.08465710382645,-1.26383786365152
40,-1.42111270316788,-0.165072338460277
41,2.65139724391544,0.287917820492281
42,2.61272482731874,0.192260856930513
43,-0.985334868742672,-0.337106922263161
44,-1.68885262564407,0.126298928282251
45,1.91893454701518,0.764267923893317
46,-0.994380380417055,-0.65660794310312
47,4.13005869073552,1.07340810640669
48,-0.368918776047048,-0.443892944140421
49,2.03777747737247,0.589485532243527
50,5.42494085092381,1.34058072439335
51,-4.10643053581601,-0.841106106347969
52,0.963841985359046,0.208458527890972
53,-1.25095237753497,-0.96143322654969
54,-4.49068950549761,-1.2182152822345
55,2.26069657919751,-0.0388628434299338
56,-3.60131977637126,-1.09871748422383
57,1.17291844688971,0.174378608388433
58,-0.188332787451591,-0.0399146552230303
59,-7.06940837200183,-2.32599903693955
60,-4.11218037322944,-0.883671705423495
61,2.43323113078993,1.30494166011126
62,1.28953064232287,0.531661203995042
63,1.06301179233292,0.323397108993974
64,-2.21813546146924,-0.458112920336174
65,2.55652705459088,0.753146180946585
66,-2.50594782750722,-0.64845909094371
67,-2.75027129891516,-1.08657228350462
68,-1.16765896178476,0.175698534172034
69,-2.03484281977967,-0.0457148558143283
70,3.04727112524255,0.55375504516299
71,5.17819189826239,1.21251644870927
72,-4.63411949110211,-2.01667303782523
73,-4.00256638433073,-1.31902632185752
74,0.333024057037,0.530153580628816
75,4.14173749395259,0.808239376449015
76,-1.70695643122914,-0.45876688806143
77,3.52727130872424,1.0555179567955
78,0.51634750004059,0.229278291878081
79,2.64282515165499,0.979187719728635
80,0.526849670188763,0.744326653565727
81,-5.88061576579647,-1.97867719355056
82,-0.00176147823158956,-0.195260537179591
83,-3.82336273810031,-1.61090375126554
84,-0.550723166220455,-0.669208714481867
85,1.29551608700011,0.101538191777415
86,1.85965966073645,0.981516900961934
87,2.32667950875188,0.845207257927035
88,-0.202956862448723,-0.370678481880225
89,0.214945740717675,0.113719988885179
90,5.88712743255386,1.4996763466675
91,0.922048352464254,0.30817309786512
92,2.0439646663575,0.540596254567839
93,-1.99758190680454,-0.490317072155629
94,-4.01714939898341,-0.87032356630291
95,4.63094162300626,1.45890222802224
96,-2.30441458489434,-0.745911942393419
97,2.24569599234187,0.60202496362258
98,6.73517319965117,2.01581985941365
99,2.44008466106415,0.240138906574715
100,-3.78807756287207,-0.997062123937128
